,Unnamed: 0,has_latitude,has_longitude,information,opening_hours,facility_type,smoking,architecturalBarriers,name,sport,has_capacity,menu,hiking,has_location,has_contactPoint
381,381,46.0996208190918,11.132919311523438,guidepost,,information,,ab_8805,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,711944490,cp_8734808736
382,382,46.09979248046875,11.139825820922852,guidepost,,information,,ab_14229,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,711945433,cp_4546107141
383,383,46.09864044189453,11.142087936401367,guidepost,,information,,ab_70722,'Stoi',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,711945436,cp_2680264668
384,384,46.099491119384766,11.144087791442873,guidepost,,information,,ab_9139,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,712001430,cp_9808523090
385,385,46.090065002441406,11.123714447021484,guidepost,,information,,ab_40401,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,725504526,cp_9045214916
386,386,46.09196090698242,11.124109268188477,guidepost,,information,,ab_41757,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,725504534,cp_8961979986
387,387,46.07950210571289,11.114675521850586,no information specified,,playground,,ab_98830,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,726443028,cp_8715117782
388,388,46.09606552124024,11.128417015075684,guidepost,,information,,ab_20367,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,727687470,cp_8820048464
389,389,46.095436096191406,11.1422119140625,guidepost,,information,,ab_98949,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,727687472,cp_8519895603
390,390,46.09419631958008,11.125543594360352,guidepost,,information,,ab_84834,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,727919858,cp_3038624135
391,391,46.03554916381836,11.104649543762209,guidepost,,information,,ab_64967,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,737712224,cp_9929831739
392,392,46.03680419921875,11.105207443237305,guidepost,,information,,ab_18857,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,737712441,cp_4814599778
393,393,46.033180236816406,11.097238540649414,guidepost,,information,,ab_90925,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,737712460,cp_5522417187
394,394,46.033424377441406,11.10039520263672,guidepost,,information,,ab_74801,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,737712480,cp_4482209645
395,395,46.03727722167969,11.107239723205566,guidepost,,information,,ab_65661,'Ravina',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,737712516,cp_5940001914
396,396,46.09466171264648,11.07196044921875,no information specified,,parking,,ab_29447,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,759092725,cp_1484377954
397,397,46.02902221679688,11.164979934692385,guidepost,,information,,ab_94405,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762888948,cp_4795870411
398,398,46.03493118286133,11.154296875,guidepost,,information,,ab_60637,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762888952,cp_9403891867
399,399,46.02947998046875,11.1652193069458,guidepost,,information,,ab_3327,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889044,cp_7331501526
400,400,46.02830505371094,11.16512680053711,guidepost,,information,,ab_36097,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889086,cp_2150672270
401,401,46.03633117675781,11.151429176330566,guidepost,,information,,ab_2453,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889091,cp_5069788104
402,402,46.03963851928711,11.15928077697754,guidepost,,information,,ab_75755,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889120,cp_1451782839
403,403,46.03634262084961,11.154216766357422,guidepost,,information,,ab_75436,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889129,cp_5708435955
404,404,46.03506851196289,11.151529312133787,guidepost,,information,,ab_21617,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889170,cp_1472277664
405,405,46.03369903564453,11.16009521484375,guidepost,,information,,ab_39655,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,762889203,cp_1447106610
406,406,46.061649322509766,11.091317176818848,guidepost,,information,,ab_53758,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,764073197,cp_3734505691
407,407,46.06422424316406,11.096343040466309,no information specified,"Tu-Sa 12:00-14:30,19:00-22:00; Mo off",restaurant,,ab_5532,'Osteria San Rocco',,,"{'cuisine': 'italian', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,764073298,cp_5154368887
408,408,46.10419845581055,11.123380661010742,guidepost,,information,,ab_62527,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,766088340,cp_1865154216
409,409,46.05599212646485,11.100350379943848,no information specified,,viewpoint,,ab_96743,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,769072677,cp_3168909478
410,410,46.050514221191406,11.101564407348633,no information specified,,viewpoint,,ab_52053,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,769072685,cp_4557477951
411,411,46.06365585327149,11.097708702087402,map,,information,,ab_25446,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,769072687,cp_6340955457
412,412,46.02696990966797,11.058716773986816,no information specified,,viewpoint,,ab_39526,'Palon',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,802196772,cp_1204309724
413,413,46.07075881958008,11.12403392791748,no information specified,,restaurant,,ab_17111,'Ristorante al Vò',,,"{'cuisine': 'regional', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,811086967,cp_5901053586
414,414,46.06918716430664,11.124276161193848,no information specified,"Mo-Sa 07:00-12:30,15:00-19:30",cafe,,ab_74366,'Union Casa del Caffè',,,"{'cuisine': 'coffee_shop', 'isVegetarian': 'yes', 'isVegan': 'no', 'isGlutenFree': None}",,811086992,cp_1353040272
415,415,46.06693649291992,11.12027072906494,no information specified,,restaurant,,ab_61792,'Le due spade',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,811087041,cp_6736149326
416,416,46.06830596923828,11.116679191589355,no information specified,,parking,,ab_95455,,,1,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,811087095,cp_4029260195
417,417,46.07475662231445,11.12386417388916,no information specified,,restaurant,,ab_51379,'Ristorante/Pizzeria Petrarca',,,"{'cuisine': 'italian;pizza;regional', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,811087138,cp_2123388739
418,418,46.06386947631836,11.123412132263184,no information specified,,attraction,,ab_82511,'Arco dei Tre Portoni',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,822199030,cp_5820797118
419,419,46.02609634399414,11.18294906616211,guidepost,,information,,ab_27146,'Marzola Sud',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,850587203,cp_3144060706
420,420,46.06633377075195,11.127476692199709,no information specified,,pub,,ab_55565,'INorOUT',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,853801468,cp_6257948654
421,421,46.06638717651367,11.130599975585938,no information specified,"Mo-Sa 09:00-12:00,15:00-19:00",library,,ab_79348,'Il papiro',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,853802056,cp_2212525081
422,422,46.066707611083984,11.12917709350586,no information specified,,restaurant,,ab_63491,'Mamma Mia',,,"{'cuisine': 'kebab;pizza', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,853802341,cp_7504788381
423,423,46.06587219238281,11.131909370422363,no information specified,,fitness_centre,,ab_97683,'Centro Relife',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,853802490,cp_7003641596
424,424,46.0655403137207,11.12296199798584,no information specified,,cafe,,ab_45118,'Caffè Mazzini',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,853802748,cp_6152565514
425,425,46.06771469116211,11.125653266906738,no information specified,,fitness_centre,,ab_95047,'Juta Wellness Center',fitness,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,858394232,cp_7227813520
426,426,46.09954833984375,11.119163513183594,no information specified,,parking,,ab_64859,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,859541353,cp_1761521889
427,427,46.07296752929688,11.12018871307373,no information specified,,artwork,,ab_98194,'Tracciando il Tempo',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,861231425,cp_3876496030
428,428,46.07306671142578,11.103894233703612,no information specified,Mo-Su 07:00-24:00,hotel,,ab_21906,'Garni San Giorgio della scala',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,861289107,cp_2041580326
429,429,46.01731872558594,11.157930374145508,no information specified,,viewpoint,,ab_11025,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,863819998,cp_8759251482
430,430,46.053993225097656,11.16917896270752,no information specified,,picnic_site,,ab_37194,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,863821782,cp_6543677857
431,431,46.06736755371094,11.120866775512695,no information specified,,restaurant,,ab_33983,'Scrigno Del Duomo',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,865298453,cp_5215039113
432,432,46.06803131103516,11.120702743530272,no information specified,Mo-Sa 07:30-19:30,cafe,,ab_52388,'Urban Coffee Lab',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,867377080,cp_2817174766
433,433,46.06776428222656,11.120774269104004,no information specified,,cafe,,ab_21089,'Le Note',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,867377406,cp_4006738151
434,434,46.0688591003418,11.120758056640623,no information specified,,cafe,,ab_46217,'Why not',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,867377432,cp_9470826565
435,435,46.06159591674805,11.123995780944824,no information specified,,cafe,,ab_31797,'Pasticceria Lott',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,867438907,cp_7387157029
436,436,46.06292724609375,11.123586654663086,no information specified,Mo-Su 06:30-21:00,cafe,,ab_9464,'Bar Pasticceria Viennese',,,"{'cuisine': 'italian', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,867439110,cp_3413986073
437,437,46.061988830566406,11.123802185058594,no information specified,,cafe,,ab_7772,'Caffè al Corso',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,867439156,cp_2245055374
438,438,46.06149673461914,11.124653816223145,no information specified,,restaurant,,ab_31666,'Fujiyama',,,"{'cuisine': 'japanese', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,867439213,cp_4811753678
439,439,46.0601692199707,11.113259315490724,no information specified,,artwork,,ab_80971,'Fiore Lunare',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,869314139,cp_9345513198
440,440,46.08356857299805,11.17451286315918,guidepost,,information,,ab_71537,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,871837362,cp_5544665532
441,441,46.06806564331055,11.121479034423828,no information specified,24/7,guest_house,,ab_36118,'B&B Al Duomo di Trento',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,874276711,cp_3576924672
442,442,46.07260513305664,11.120288848876951,no information specified,,artwork,,ab_96103,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,874501172,cp_9893525246
443,443,46.0654182434082,11.1231689453125,no information specified,,restaurant,,ab_84792,'Ristorante Patelli',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,877620656,cp_2524432706
444,444,46.06793975830078,11.119074821472168,no information specified,"Tu-Fr,Su 18:00-01:00; Fr,Sa 18:00-02:00",restaurant,,ab_21310,'Il Simposio',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,877620681,cp_7081372134
445,445,46.07328414916992,11.124237060546877,no information specified,,restaurant,,ab_41818,'Bouganville',,,"{'cuisine': 'italian;pizza', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,877621024,cp_9110600076
446,446,46.07350540161133,11.120290756225586,no information specified,,parking,,ab_4235,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,880590750,cp_6429498379
447,447,46.07174301147461,11.121200561523438,no information specified,,parking,,ab_78754,,,5,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,880590806,cp_5090297198
448,448,46.06973648071289,11.12221336364746,no information specified,Mo-Sa 11:00-20:30,cafe,,ab_3523,'Caffè Specchi',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,880591016,cp_2149310802
449,449,46.06947326660156,11.125216484069824,no information specified,"Mo-Sa 12:00-14:00,19:30-22:00",restaurant,,ab_94807,'Osteria il Cappello',,,"{'cuisine': 'regional', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,885669886,cp_5619765550
450,450,46.07047271728516,11.123143196105955,no information specified,"Mo-Su 12:00-14:30, 18:00-24:00",restaurant,,ab_18984,'Antico Pozzo',,,"{'cuisine': 'coffee_shop;grill;italian;italian_pizza;local;seafood;pasta;fish;pizza;chicken;fine_dining;cake;noodles;ice_cream;curry', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,885669909,cp_8128217519
451,451,46.0692253112793,11.125534057617188,no information specified,,restaurant,,ab_86350,'Ristorante Pizzeria Anfiteatro',,,"{'cuisine': 'pizza', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,885670117,cp_7731935436
452,452,46.06634140014648,11.175214767456056,no information specified,,parking,,ab_89413,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,888057089,cp_6513636516
453,453,46.06764602661133,11.124109268188477,no information specified,,cafe,,ab_39325,'Bottega del Caffè Dersut',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,888452672,cp_8334966099
454,454,46.07085037231445,11.123564720153809,no information specified,,cafe,,ab_44431,"""Ilary's Cafe""",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,888452700,cp_9037434234
455,455,46.08649063110352,11.119877815246582,no information specified,"Mo-Sa 12:00-14:00,18:30-23:00",restaurant,,ab_92649,'Trittico',,,"{'cuisine': 'pizza;regional', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,888671469,cp_3949032119
456,456,46.0863151550293,11.118727684020996,no information specified,,restaurant,,ab_72174,'China Town',,,"{'cuisine': 'chinese;japanese', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,888671476,cp_9328800776
457,457,46.06014251708984,11.120509147644045,no information specified,Tu-Sa 07:00-00:00; Su 07:00-20:00,restaurant,,ab_85848,'Happy Hour',,,"{'cuisine': 'regional;fish', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,890516959,cp_9624827421
458,458,46.06048202514648,11.121834754943848,no information specified,Su Off,cafe,,ab_97115,'Bar 70',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,890516992,cp_2562251471
459,459,46.06038665771485,11.12168788909912,no information specified,,cafe,,ab_17252,'Bar Perini Civico 131',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,890517019,cp_8598209416
460,460,46.06550216674805,11.12464714050293,no information specified,"Mo off, Tu-Fr 12:00-14:30,19:00-23:30, Sa-Su 19:00-23:30",restaurant,False,ab_43640,'Uva & Menta',,,"{'cuisine': 'italian;pizza', 'isVegetarian': 'yes', 'isVegan': None, 'isGlutenFree': 'yes'}",,892579043,cp_6750277920
461,461,46.05741882324219,11.12635898590088,no information specified,,playground,,ab_40040,,,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,893551356,cp_3698103797
462,462,46.07449722290039,11.122780799865724,no information specified,,cafe,,ab_39675,'Eden Caffè',,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,894044597,cp_7285538169
463,463,46.09419631958008,11.118745803833008,no information specified,,restaurant,,ab_39903,'Tartufo',,,"{'cuisine': 'indian;pizza', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,895945447,cp_9795715142
