,has_latitude,has_longitude,address,information,opening_hours,facility_type,smoking,architecturalBarriers,name,sport,has_capacity,menu,hiking,osm_ID,has_contactPoint
59,45.89644241333008,11.040804862976074,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Trattoria da Pierino', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'italian', 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1402541403,cp_2066273842
60,45.8961296081543,11.11950969696045,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,1442631799,cp_4460074283
61,45.8878288269043,11.068081855773926,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,viewpoint,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Merespiz', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1479411597,cp_7649137861
62,45.80276870727539,11.057520866394043,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,viewpoint,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1508795331,cp_6358085729
63,45.842742919921875,11.007575035095215,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'La Pizia', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1838686233,cp_9636199091
64,45.88547134399414,11.04470157623291,"{'city': 'Rovereto', 'country': 'IT', 'housenumber': '18', 'postcode': '38068', 'street': 'Santa Maria', 'region': 'Trentino-Alto Adige'}",no information specified,,pub,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Circolo Operaio SantaMaria', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1985829027,cp_6368149329
65,45.886959075927734,11.045169830322266,"{'city': 'Rovereto', 'country': 'IT', 'housenumber': '38', 'postcode': '38068', 'street': 'Via Portici', 'region': 'Trentino-Alto Adige'}",no information specified,Tu-Su 10:00-18:00,museum,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': ""Casa d'Arte Futurista Depero"", 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,1992954489,cp_7546715154
66,45.87535858154297,11.033438682556152,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,pub,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Druido', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2150998976,cp_4623262285
67,45.8900032043457,11.029582023620605,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,hangar,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'PlasticRock', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2154616596,cp_5995431037
68,45.88917922973633,11.044614791870117,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Al trivio', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2159310289,cp_1784236498
69,45.889495849609375,11.044875144958496,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,pub,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Locos', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2159317571,cp_2171232718
70,45.88963317871094,11.043471336364746,"{'city': 'Rovereto', 'country': 'IT', 'housenumber': '18', 'postcode': '38068', 'street': 'Via Roma', 'region': 'Trentino-Alto Adige'}",no information specified,,pub,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Perbacco', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2159318291,cp_7413538372
71,45.89158248901367,11.043752670288086,"{'city': 'Rovereto', 'country': 'IT', 'housenumber': '24', 'postcode': '38068', 'street': 'Corso Bettini', 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Osteria del Pettirosso', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2159362024,cp_3834948872
72,45.88816833496094,11.052062034606934,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,wayside_shrine,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Santa Maria Assunta', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2164525589,cp_1721925294
73,45.89948654174805,11.041558265686035,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2171057706,cp_8240256523
74,45.90085983276367,11.042067527770996,"{'city': 'Rovereto', 'country': 'Italy', 'housenumber': '31 E', 'postcode': '38068', 'street': 'Viale Trento', 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Bar City', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2173939085,cp_3584730045
75,45.88776779174805,11.100862503051758,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,hut,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2191481474,cp_3223479001
76,45.889888763427734,11.04219913482666,"{'city': 'Rovereto', 'country': 'IT', 'housenumber': '18', 'postcode': '38068', 'street': 'Via delle Scuole', 'region': 'Trentino-Alto Adige'}",no information specified,,hostel,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Ostello di Rovereto', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2482401350,cp_9888368338
77,45.89108657836914,11.04336166381836,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",map,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2482496415,cp_7330082159
78,45.89018249511719,11.041335105895996,"{'city': 'Rovereto', 'country': 'IT', 'housenumber': '28', 'postcode': '38068', 'street': 'Via Giuseppe Garibaldi', 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Bottega del Caffé', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2484653256,cp_7948820915
79,45.88995361328125,11.04220199584961,"{'city': 'Rovereto', 'country': 'IT', 'housenumber': '14', 'postcode': '38068', 'street': 'Via delle Scuole', 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Bar Bianco', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2484736017,cp_5727561801
80,45.88996887207031,11.04133415222168,"{'city': 'Rovereto', 'country': 'IT', 'housenumber': '7', 'postcode': '38068', 'street': 'Via della Croce', 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Caffè Excelsior', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2484736018,cp_9711351181
81,45.889129638671875,11.042221069335938,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,artwork,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Cavallo', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2484736019,cp_9881857687
82,45.88837432861328,11.041534423828125,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,cafe,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Tiffany', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2484736030,cp_6909373407
83,45.888519287109375,11.044824600219727,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': 'Vecchia Trattoria Birraria Scala della Torre', 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2484736031,cp_8614265908
84,45.89102554321289,11.041471481323242,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",no information specified,,taxi,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2484872540,cp_7043580086
85,45.89107894897461,11.04373836517334,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2485113274,cp_2917317873
86,45.8858528137207,11.045780181884766,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",yes,2485130499,cp_2412267969
87,45.88587188720703,11.045747756958008,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",board,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2485130500,cp_9793790721
88,45.889286041259766,11.04222297668457,"{'city': None, 'country': 'Italy', 'housenumber': None, 'postcode': None, 'street': None, 'region': 'Trentino-Alto Adige'}",guidepost,,information,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': None, 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2485140729,cp_2926754611
89,45.89076232910156,11.037881851196289,"{'city': 'Rovereto', 'country': 'Italy', 'housenumber': '82/d', 'postcode': '38068', 'street': 'Corso Antonio Rosmini', 'region': 'Trentino-Alto Adige'}",no information specified,,restaurant,,"{'levelAccessibility': 'yes', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': ""Ristorante Novecento dell'Hotel Rovereto"", 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': 'regional;pizza', 'isVegetarian': 'yes', 'isVegan': 'yes', 'isGlutenFree': None}",,2486092346,cp_5124146218
90,45.90494918823242,11.040772438049316,"{'city': 'Rovereto', 'country': 'IT', 'housenumber': None, 'postcode': '38068', 'street': 'Viale Trento', 'region': 'Trentino-Alto Adige'}",no information specified,,social_centre,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': ""C'entro anch'io"", 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': None, 'isVegan': None, 'isGlutenFree': None}",,2491278462,cp_9281843499
91,45.887794494628906,11.04454231262207,"{'city': 'Rovereto', 'country': 'Italy', 'housenumber': '20', 'postcode': None, 'street': 'Piazza Malfatti', 'region': 'Trentino-Alto Adige'}",Vegan Restaurant - Ristorante Vegano,"Th-Sa 12:00-14:00,20:00-23:00",restaurant,,"{'levelAccessibility': 'no', 'has_accessibleToilets': None, 'accessibilityDescription': None}","{'has_officialName': ""l'Orto di Pitagora"", 'has_shortName': None, 'has_name_en': None}",,,"{'cuisine': None, 'isVegetarian': 'yes', 'isVegan': 'yes', 'isGlutenFree': None}",,2493523507,cp_5487930795
